Time,Modified_Signal
0.0,0.001383313686023116
0.00025,0.0007188328617502128
0.0005,0.00010710273309680005
0.00075,-0.0003550202429585146
0.001,-0.0006962986710462773
0.00125,-0.0010233640487100433
0.0015,-0.001397360071685979
0.00175,-0.0017792392837790115
0.002,-0.0020600342344360956
0.00225,-0.0021289683516904053
0.0025,-0.001960158748329189
0.00275,-0.001627916147988876
0.003,-0.0012716791905523653
0.00325,-0.0010126253802627632
0.0035,-0.0009036668545155676
0.00375,-0.0009085195288391825
0.004,-0.0009461515678565865
0.00425,-0.0009458896167393069
0.0045,-0.0008826956923435053
0.00475,-0.0007744492641545398
0.005,-0.0006570932016574382
0.00525,-0.0005519172259067315
0.0055,-0.000457454379672325
0.00575,-0.0003603657981229079
0.006,-0.0002546569454546505
0.00625,-0.00015044060161332367
0.0065,-6.619562642937896e-05
0.00675,-7.99727480830285e-06
0.007,4.006320438367589e-05
0.00725,0.00010891913758625399
0.0075,0.0002229713288728941
0.00775,0.00038333801150477017
0.008,0.000555132922101095
0.00825,0.0006998392301865775
0.0085,0.0007952299104312812
0.00875,0.000847036038619842
0.009,0.00088038530561592
0.00925,0.0009305989376180834
0.0095,0.0010160976213946032
0.00975,0.0011256160988401534
0.01,0.001232452081383437
0.01025,0.0013152343573122078
0.0105,0.0013675215529242374
0.01075,0.001397434600835782
0.011,0.00141481720543424
0.01125,0.0014269548093073685
0.0115,0.0014244050122324229
0.01175,0.0014069762122147977
0.012,0.00136872276797627
0.01225,0.0013228450709282596
0.0125,0.0012840482103435521
0.01275,0.0012519727719936561
0.013,0.0012217973473385097
0.01325,0.0011679335927715004
0.0135,0.001078997436195127
0.01375,0.0009575916241407418
0.014,0.000819376231849408
0.01425,0.0006912116540116715
0.0145,0.0005890368876349555
0.01475,0.0005066898094028375
0.015,0.00042753546176018867
0.01525,0.0003373394573243522
0.0155,0.0002239184494966086
0.01575,9.495110042770115e-05
0.016,-3.2668674652653126e-05
0.01625,-0.000153171057162242
0.0165,-0.00026175114831571123
0.01675,-0.0003609643559094424
0.017,-0.000456469240800444
0.01725,-0.000547026448572493
0.0175,-0.0006274350942390438
0.01775,-0.0006937248139512473
0.018,-0.0007496248072151551
0.01825,-0.0008047968128171308
0.0185,-0.0008690405011649269
0.01875,-0.000943758992070095
0.019,-0.00101875145601273
0.01925,-0.0010779971417533573
