Time,Modified_Signal
0.0,-0.00025829603149778895
0.003,-0.0002359212461036034
0.006,-0.0002025602000179293
0.009000000000000001,-0.00019448614473640278
0.012,-0.00020175731143508906
0.015000000000000001,-0.00018446428618406168
0.018000000000000002,-0.00014671250470274088
0.021,-0.00015021962125938635
0.024,-0.00023838924310207787
0.027000000000000003,-0.00031964312724611056
0.030000000000000002,-0.00025975002403819895
0.033,-1.0745730271834785e-05
0.036000000000000004,0.00025121884151822445
0.039,0.00042012528358288556
0.042,0.000670473379429105
0.045000000000000005,0.0010126628330553611
0.048,0.0010742862019097997
0.051000000000000004,0.0008289003900355421
0.054000000000000006,0.0005951283460252406
0.057,0.0004328193928215719
0.060000000000000005,0.0002346847673336472
0.063,1.5229272232373108e-05
0.066,-7.283571647846906e-05
0.069,1.5850807941909247e-07
0.07200000000000001,0.00011500328846429281
0.07500000000000001,0.00017049281489197397
0.078,0.00013907379531143983
0.081,9.937280159603274e-05
0.084,7.733443958947042e-05
0.08700000000000001,4.263211688606068e-05
0.09000000000000001,-3.0865146035237164e-06
0.093,-3.674068836282365e-05
0.096,5.358822474383815e-06
0.099,4.7045313189252995e-05
0.10200000000000001,6.44163222993423e-05
0.10500000000000001,8.386519216647842e-06
0.10800000000000001,-5.347855728229776e-05
0.111,-0.00011907937409444291
0.114,-0.00013822437424685898
0.117,-0.0001845922164701163
0.12000000000000001,-0.0002215376269467527
0.12300000000000001,-0.00024314414228133254
0.126,-0.00027632440427878487
0.129,-0.00033418484140191284
0.132,-0.0004185692312869471
0.135,-0.000553892134641686
0.138,-0.0006733225530079233
0.14100000000000001,-0.0007372912750117797
0.14400000000000002,-0.0007951571516483022
0.14700000000000002,-0.0008630470370285296
0.15000000000000002,-0.000921662738999638
0.153,-0.0009688156665779888
0.156,-0.0010258317627405544
0.159,-0.0010935444614776323
0.162,-0.00117641934001053
0.165,-0.0012376914918800922
0.168,-0.0012598697192374427
0.171,-0.0012434238384582846
0.17400000000000002,-0.0012444105938350077
0.17700000000000002,-0.0012380012616086504
0.18000000000000002,-0.0012330620184946698
0.18300000000000002,-0.0012253056750473699
0.186,-0.0012191045273927178
0.189,-0.0012210581969356042
0.192,-0.0012214146290365296
0.195,-0.0011800613175400898
0.198,-0.0011363937060022478
0.201,-0.0010786051067213395
0.20400000000000001,-0.001040527619502307
0.20700000000000002,-0.001003554825140268
0.21000000000000002,-0.0009443161795408835
0.21300000000000002,-0.0008871607782081333
