Time,Modified_Signal
0.0,0.00041121132420913033
0.00025,0.0003588626055669856
0.0005,0.000282313072109588
0.00075,0.00019503229249873821
0.001,0.00010691680955330347
0.00125,2.8640432170471247e-05
0.0015,-3.392871296150033e-05
0.00175,-7.884171489881395e-05
0.002,-0.00010595258156104802
0.00225,-0.00011649100347448857
0.0025,-0.00011288872545651343
0.00275,-0.00010024544523789168
0.003,-8.288419376572772e-05
0.00325,-6.496832660312714e-05
0.0035,-4.89977525295363e-05
0.00375,-3.725867132231976e-05
0.004,-3.043933144370336e-05
0.00425,-2.8133564920713348e-05
0.0045,-2.928088815326779e-05
0.00475,-3.181298191948883e-05
0.005,-3.438356686529751e-05
0.00525,-3.6128145863405044e-05
0.0055,-3.628515825771164e-05
0.00575,-3.431504142560604e-05
0.006,-2.999238371222336e-05
0.00625,-2.333403555365065e-05
0.0065,-1.464497467754636e-05
0.00675,-4.5257907800782395e-06
0.007,6.277131238072636e-06
0.00725,1.7045799253279998e-05
0.0075,2.702301671658991e-05
0.00775,3.5500855823372926e-05
0.008,4.1990410293016626e-05
0.00825,4.612192650038865e-05
0.0085,4.7832055063896665e-05
0.00875,4.7300918279726914e-05
0.009,4.4936050206998963e-05
0.00925,4.137957215292868e-05
0.0095,3.735821223726382e-05
0.00975,3.363039809090801e-05
0.01,3.138645324391327e-05
0.01025,3.124122290721439e-05
0.0105,3.3783112354156616e-05
0.01075,3.901850818675611e-05
0.011,4.746445250593682e-05
0.01125,5.859375403740737e-05
0.0115,7.203731458651312e-05
0.01175,8.720588744555559e-05
0.012,0.00010297918583803489
0.01225,0.00011896727524821959
0.0125,0.00013433848266413277
0.01275,0.00014762017306870788
0.013,0.00015903091260681689
0.01325,0.00016777831815729404
0.0135,0.00017334533461612733
0.01375,0.00017619633052934033
0.014,0.00017622280549437012
0.01425,0.0001742965258635472
0.0145,0.0001705716264795745
0.01475,0.00016573517931490862
0.015,0.00016075873584863248
0.01525,0.0001554464779970563
0.0155,0.00015061559783289868
0.01575,0.00014616896414308255
0.016,0.00014260175442672415
0.01625,0.0001398689077539056
0.0165,0.00013811846072752819
0.01675,0.0001362595126593049
0.017,0.00013467437203871672
0.01725,0.0001325435332341096
0.0175,0.00013025406823031664
0.01775,0.00012666564433286
0.018,0.0001223721432347273
0.01825,0.00011679407737762768
0.0185,0.00010999722392039672
0.01875,0.00010242795891700655
0.019,9.431511955016936e-05
0.01925,8.624544917600925e-05
0.0195,7.770443354178869e-05
0.01975,6.934433394432809e-05
0.02,6.172693168651831e-05
0.02025,5.495106342066518e-05
0.0205,4.864040790273533e-05
0.02075,4.2768458290805825e-05
0.021,3.7921180791551534e-05
0.02125,3.337104713553794e-05
0.0215,2.904616655049531e-05
0.02175,2.4739770494112002e-05
0.022,2.0323301506731733e-05
0.02225,1.5650462990651115e-05
0.0225,1.0649413403171917e-05
0.02275,5.3268425052960345e-06
0.023,-2.1027862872114098e-07
0.02325,-5.783985032918395e-06
0.0235,-1.1145653004531739e-05
0.02375,-1.600216713766925e-05
0.024,-2.0133270465682662e-05
0.02425,-2.3285792181658458e-05
0.0245,-2.5253858630755807e-05
0.02475,-2.5963964859224834e-05
0.025,-2.538062834951602e-05
0.02525,-2.3583169823335544e-05
0.0255,-2.0768937487324646e-05
0.02575,-1.7221742959408554e-05
0.026,-1.3196486792217078e-05
0.02625,-9.109244240975904e-06
0.0265,-5.2437487711484886e-06
0.02675,-1.9605329718586894e-06
0.027,4.922941974580963e-07
0.02725,1.9110875065640447e-06
0.0275,2.156096741571015e-06
0.02775,1.1994736296964644e-06
0.028,-8.857951432217637e-07
0.02825,-3.997175137009514e-06
0.0285,-7.867393821977973e-06
0.02875,-1.2237629704414793e-05
0.029,-1.6832678663830185e-05
0.02925,-2.1338170637111643e-05
0.0295,-2.539280663364741e-05
0.02975,-2.875627737109218e-05
0.03,-3.11633899950942e-05
0.03025,-3.239341404997221e-05
0.0305,-3.238484601895588e-05
0.03075,-3.100853559589545e-05
0.031,-2.833033984475921e-05
0.03125,-2.4494249740742666e-05
0.0315,-1.9601526626029044e-05
0.03175,-1.3961387825078307e-05
0.032,-7.916563411872917e-06
0.03225,-1.7594229115811794e-06
0.0325,4.086872988417254e-06
0.03275,9.230065486356582e-06
0.033,1.3274876634871335e-05
0.03325,1.598956835039579e-05
0.0335,1.710083644329139e-05
0.03375,1.6489615105851186e-05
0.034,1.4182742597478718e-05
0.03425,1.0229035001298297e-05
0.0345,4.965603932839495e-06
0.03475,-1.281231932816332e-06
0.035,-8.03149026105713e-06
0.03525,-1.4713519540273607e-05
0.0355,-2.0729103715968462e-05
0.03575,-2.5526220694348758e-05
0.036,-2.8599325767832986e-05
0.03625,-2.956083263952327e-05
0.0365,-2.816923289363328e-05
0.03675,-2.4359055734094455e-05
0.037,-1.8244000531261894e-05
0.03725,-1.0121301509753623e-05
0.0375,-4.279001186885194e-07
0.03775,1.0202946324161597e-05
0.038,2.1250151008951483e-05
0.03825,3.194190134009272e-05
0.0385,4.1781031016890796e-05
0.03875,5.02717911932751e-05
0.039,5.711396192508974e-05
0.03925,6.222347477688181e-05
0.0395,6.578798007374795e-05
0.03975,6.784985667677742e-05
0.04,6.872895625091665e-05
0.04025,6.897710674663861e-05
0.0405,6.854910860700941e-05
0.04075,6.85829571609679e-05
0.041,6.931004476283215e-05
0.04125,7.132986284109953e-05
0.0415,7.458696685734995e-05
0.04175,7.931445824787909e-05
0.042,8.500891222287601e-05
0.04225,9.192444864636154e-05
0.0425,9.941854219059823e-05
0.04275,0.00010628604852058416
0.043,0.00011253896112397433
0.04325,0.00011678808279366862
0.0435,0.00011919224280107836
0.04375,0.0001184751208543371
0.044,0.0001148031274616677
0.04425,0.00010808688584339202
0.0445,9.928760788973257e-05
0.04475,8.867148278354733e-05
0.045,7.677824787021161e-05
0.04525,6.462368665293737e-05
0.0455,5.3131646685059225e-05
0.04575,4.214409833434643e-05
0.046,3.3357459751906236e-05
0.04625,2.6601627582480373e-05
0.0465,2.2040110493068375e-05
0.04675,1.9574534885591412e-05
0.047,1.9003676631343268e-05
0.04725,1.9747922574119858e-05
0.0475,2.117430147534863e-05
0.04775,2.2741416025926946e-05
0.048,2.373240712080562e-05
0.04825,2.3261406395036912e-05
0.0485,2.07496368321256e-05
0.04875,1.5802170736131517e-05
0.049,8.320034622695966e-06
0.04925,-1.6259467454082917e-06
0.0495,-1.3684901023665078e-05
0.04975,-2.7434936905389024e-05
0.05,-4.2256221974340164e-05
0.05025,-5.7824164806325834e-05
0.0505,-7.3851346184529e-05
0.05075,-8.548439009804418e-05
0.051,-8.863071013133288e-05
0.05125,-7.941200328939857e-05
0.0515,-5.568959582495839e-05
0.05175,-1.6598378980705497e-05
0.052,3.7538640366154e-05
