0.09,-3.06E-05
0.091,-2.93E-05
0.092,-2.62E-05
0.093,-2.89E-05
0.094,-2.90E-05
0.095,-2.77E-05
0.096,-2.58E-05
0.097,-2.50E-05
0.098,-2.51E-05
0.099,-2.13E-05
0.1,-1.70E-05
0.101,-1.47E-05
0.102,-1.37E-05
0.103,-1.18E-05
0.104,-1.03E-05
0.105,-1.07E-05
0.106,-9.05E-06
0.107,-8.75E-06
0.108,-9.80E-06
0.109,-9.80E-06
0.11,-9.94E-06
0.111,-1.06E-05
0.112,-1.13E-05
0.113,-1.31E-05
0.114,-1.26E-05
0.115,-1.06E-05
0.116,-9.80E-06
0.117,-9.27E-06
0.118,-1.02E-05
0.119,-7.62E-06
0.12,-5.14E-06
0.121,-5.26E-06
0.122,-4.91E-06
0.123,-5.99E-06
0.124,-3.92E-06
0.125,-9.79E-07
0.126,-7.53E-07
0.127,-1.03E-06
0.128,-1.70E-06
0.129,-4.54E-07
0.13,-1.00E-06
0.131,-2.75E-06
0.132,-4.10E-06
0.133,-5.06E-06
0.134,-5.42E-06
0.135,-7.17E-06
0.136,-7.17E-06
0.137,-8.19E-06
0.138,-8.19E-06
0.139,-8.40E-06
0.14,-9.59E-06
0.141,-9.03E-06
0.142,-9.99E-06
0.143,-8.97E-06
0.144,-8.39E-06
0.145,-8.28E-06
0.146,-7.98E-06
0.147,-7.64E-06
0.148,-6.62E-06
0.149,-6.15E-06
0.15,-4.16E-06
0.151,-4.78E-06
0.152,-5.99E-06
0.153,-7.07E-06
0.154,-6.21E-06
0.155,-5.15E-06
0.156,-6.06E-06
0.157,-6.70E-06
0.158,-1.02E-05
0.159,-1.13E-05
0.16,-8.73E-06
0.161,-5.29E-06
0.162,-7.79E-06
0.163,-9.27E-06
0.164,-6.96E-06
0.165,-7.49E-06
0.166,-7.28E-06
0.167,-5.64E-06
0.168,-3.57E-06
0.169,-2.63E-06
0.17,-3.30E-06
0.171,-5.55E-06
0.172,-6.24E-06
0.173,-5.02E-06
0.174,-3.19E-06
0.175,-4.43E-06
0.176,-4.84E-06
0.177,-4.16E-06
0.178,-4.72E-06
0.179,-4.17E-06
0.18,-4.16E-06
0.181,-1.43E-06
0.182,-3.35E-07
0.183,-9.14E-08
0.184,1.09E-06
0.185,7.17E-07
0.186,-4.76E-07
0.187,-1.25E-06
0.188,-1.54E-06
0.189,-1.98E-06
0.19,-2.33E-06
0.191,-2.92E-06
0.192,-2.12E-06
0.193,-2.63E-06
0.194,-3.05E-06
0.195,-2.81E-06
0.196,-1.97E-06
0.197,-6.71E-07
0.198,6.00E-07
0.199,2.58E-06
0.2,2.31E-06
0.201,2.55E-06
0.202,2.98E-06
0.203,2.49E-06
0.204,1.81E-06
0.205,1.07E-06
0.206,1.53E-06
0.207,2.44E-06
0.208,1.66E-06
0.209,1.23E-06
0.21,4.87E-07
0.211,-2.85E-06
0.212,-1.99E-06
0.213,-2.04E-06
0.214,-2.63E-06
0.215,-1.41E-06
0.216,-3.11E-06
0.217,-4.75E-06
0.218,-4.76E-06
0.219,-4.44E-06
0.22,-5.50E-06
0.221,-5.11E-06
0.222,-5.25E-06
0.223,-5.89E-06
0.224,-5.92E-06
0.225,-6.81E-06
0.226,-7.47E-06
0.227,-7.61E-06
0.228,-7.85E-06
0.229,-9.31E-06
0.23,-8.14E-06
0.231,-8.47E-06
0.232,-1.03E-05
0.233,-1.13E-05
0.234,-1.12E-05
0.235,-1.09E-05
0.236,-1.42E-05
0.237,-1.52E-05
0.238,-1.52E-05
0.239,-1.71E-05
0.24,-1.83E-05
0.241,-1.91E-05
0.242,-2.00E-05
0.243,-1.97E-05
0.244,-1.87E-05
0.245,-1.83E-05
0.246,-1.94E-05
0.247,-1.87E-05
0.248,-1.62E-05
0.249,-1.57E-05
0.25,-1.72E-05
0.251,-1.99E-05
0.252,-1.83E-05
0.253,-1.64E-05
0.254,-1.66E-05
0.255,-1.68E-05
0.256,-1.86E-05
0.257,-1.93E-05
0.258,-1.61E-05
0.259,-1.47E-05
0.26,-1.49E-05
0.261,-1.44E-05
0.262,-1.45E-05
0.263,-1.31E-05
0.264,-1.19E-05
0.265,-1.14E-05
0.266,-1.19E-05
0.267,-1.09E-05
0.268,-1.06E-05
0.269,-1.06E-05
0.27,-1.08E-05
0.271,-1.32E-05
0.272,-1.32E-05
0.273,-1.13E-05
0.274,-9.47E-06
0.275,-8.52E-06
0.276,-8.39E-06
0.277,-8.36E-06
0.278,-6.84E-06
0.279,-6.38E-06
0.28,-5.02E-06
0.281,-2.77E-06
0.282,-3.58E-06
0.283,-4.20E-06
0.284,-5.56E-06
0.285,-6.78E-06
0.286,-7.69E-06
0.287,-6.23E-06
0.288,-5.28E-06
0.289,-7.73E-06
0.29,-7.93E-06
0.291,-8.81E-06
0.292,-1.02E-05
0.293,-1.15E-05
0.294,-1.22E-05
0.295,-1.23E-05
0.296,-1.51E-05
0.297,-1.68E-05
0.298,-1.65E-05
0.299,-1.82E-05
0.3,-1.90E-05
0.301,-1.98E-05
0.302,-2.11E-05
0.303,-2.18E-05
0.304,-2.18E-05
0.305,-2.14E-05
0.306,-2.16E-05
0.307,-2.23E-05
0.308,-2.45E-05
0.309,-2.38E-05
0.31,-2.17E-05
0.311,-2.35E-05
0.312,-2.62E-05
0.313,-2.64E-05
0.314,-2.59E-05
0.315,-2.67E-05
0.316,-2.69E-05
0.317,-2.70E-05
0.318,-2.76E-05
0.319,-2.96E-05
0.32,-2.86E-05
0.321,-2.61E-05
0.322,-2.75E-05
0.323,-2.71E-05
0.324,-2.45E-05
0.325,-2.34E-05
0.326,-2.34E-05
0.327,-2.31E-05
0.328,-2.36E-05
0.329,-2.27E-05
0.33,-2.25E-05
0.331,-2.46E-05
0.332,-2.44E-05
0.333,-2.16E-05
0.334,-1.88E-05
0.335,-1.94E-05
0.336,-1.72E-05
0.337,-1.58E-05
0.338,-1.76E-05
0.339,-1.59E-05
0.34,-1.41E-05
0.341,-1.30E-05
0.342,-1.21E-05
0.343,-1.14E-05
0.344,-1.11E-05
0.345,-1.14E-05
0.346,-1.14E-05
0.347,-1.13E-05
0.348,-1.17E-05
0.349,-1.10E-05
0.35,-1.11E-05
0.351,-1.17E-05
0.352,-1.10E-05
0.353,-1.14E-05
0.354,-1.10E-05
0.355,-1.09E-05
0.356,-1.14E-05
0.357,-1.09E-05
0.358,-1.16E-05
0.359,-1.23E-05
0.36,-1.27E-05
0.361,-1.44E-05
0.362,-1.47E-05
0.363,-1.39E-05
0.364,-1.46E-05
0.365,-1.50E-05
0.366,-1.53E-05
0.367,-1.52E-05
0.368,-1.52E-05
0.369,-1.51E-05
0.37,-1.47E-05
0.371,-1.58E-05
0.372,-1.64E-05
0.373,-1.69E-05
0.374,-1.87E-05
0.375,-1.91E-05
0.376,-2.00E-05
0.377,-2.13E-05
0.378,-2.20E-05
0.379,-2.59E-05
0.38,-2.68E-05
0.381,-2.73E-05
0.382,-2.64E-05
0.383,-2.33E-05
0.384,-2.41E-05
0.385,-2.36E-05
0.386,-2.34E-05
0.387,-2.25E-05
0.388,-2.37E-05
0.389,-2.47E-05
0.39,-2.40E-05
0.391,-2.59E-05
0.392,-2.61E-05
0.393,-2.68E-05
0.394,-2.67E-05
0.395,-2.68E-05
0.396,-2.79E-05
0.397,-2.81E-05
0.398,-2.64E-05
0.399,-2.61E-05
0.4,-2.65E-05
0.401,-2.40E-05
0.402,-2.31E-05
0.403,-2.58E-05
0.404,-2.70E-05
0.405,-2.08E-05
0.406,-1.82E-05
0.407,-2.10E-05
0.408,-2.13E-05
0.409,-2.17E-05
0.41,-2.13E-05
0.411,-2.09E-05
0.412,-2.10E-05
0.413,-2.10E-05
0.414,-2.11E-05
0.415,-2.06E-05
0.416,-1.97E-05
0.417,-1.91E-05
0.418,-1.85E-05
0.419,-1.86E-05
0.42,-1.70E-05
0.421,-1.60E-05
0.422,-1.76E-05
0.423,-1.71E-05
0.424,-1.50E-05
0.425,-1.46E-05
0.426,-1.54E-05
0.427,-1.47E-05
0.428,-1.44E-05
0.429,-1.29E-05
0.43,-1.06E-05
0.431,-1.01E-05
0.432,-9.38E-06
0.433,-8.22E-06
0.434,-8.13E-06
0.435,-8.36E-06
0.436,-9.49E-06
0.437,-1.05E-05
0.438,-9.19E-06
0.439,-1.05E-05
0.44,-1.16E-05
0.441,-9.43E-06
0.442,-9.89E-06
0.443,-1.15E-05
0.444,-1.15E-05
0.445,-1.19E-05
0.446,-1.11E-05
0.447,-1.03E-05
0.448,-1.18E-05
0.449,-1.28E-05
0.45,-1.25E-05
0.451,-1.31E-05
0.452,-1.43E-05
0.453,-1.34E-05
0.454,-1.63E-05
0.455,-1.83E-05
0.456,-1.80E-05
0.457,-2.05E-05
0.458,-1.92E-05
0.459,-2.00E-05
0.46,-2.11E-05
0.461,-2.08E-05
0.462,-2.18E-05
0.463,-2.18E-05
0.464,-2.08E-05
0.465,-2.01E-05
0.466,-2.08E-05
0.467,-2.23E-05
0.468,-2.41E-05
0.469,-2.58E-05
0.47,-2.72E-05
0.471,-2.82E-05
0.472,-3.06E-05
0.473,-3.22E-05
0.474,-3.03E-05
0.475,-2.93E-05
0.476,-3.05E-05
0.477,-3.12E-05
0.478,-3.03E-05
0.479,-3.00E-05
0.48,-2.94E-05
0.481,-2.78E-05
0.482,-2.74E-05
0.483,-2.48E-05
0.484,-2.46E-05
0.485,-2.38E-05
0.486,-2.05E-05
0.487,-1.89E-05
0.488,-1.81E-05
0.489,-1.62E-05
0.49,-1.42E-05
0.491,-1.42E-05
0.492,-1.02E-05
0.493,-9.44E-06
0.494,-8.41E-06
0.495,-5.91E-06
0.496,-7.27E-06
0.497,-5.21E-06
0.498,-3.63E-06
0.499,-5.56E-06
0.5,-4.99E-06
0.501,-3.51E-06
0.502,-3.02E-06
0.503,-2.18E-06
0.504,-1.78E-06
0.505,-1.38E-06
0.506,-1.56E-06
0.507,-2.13E-07
0.508,6.81E-07
0.509,1.72E-06
0.51,1.38E-06
0.511,-4.58E-07
0.512,8.77E-07
0.513,3.04E-06
0.514,6.30E-06
0.515,8.10E-06
0.516,7.31E-06
0.517,6.81E-06
0.518,7.46E-06
0.519,6.56E-06
0.52,5.80E-06
0.521,5.20E-06
0.522,2.85E-06
0.523,1.37E-06
0.524,-3.15E-07
0.525,-3.29E-06
0.526,-6.43E-06
0.527,-9.12E-06
0.528,-1.16E-05
0.529,-1.26E-05
0.53,-1.55E-05
0.531,-1.98E-05
0.532,-2.31E-05
0.533,-2.61E-05
0.534,-2.89E-05
0.535,-3.13E-05
0.536,-3.32E-05
0.537,-3.52E-05
0.538,-3.62E-05
0.539,-3.73E-05
0.54,-3.79E-05
0.541,-3.85E-05
0.542,-3.82E-05
0.543,-3.79E-05
0.544,-3.76E-05
0.545,-3.68E-05
0.546,-3.69E-05
0.547,-3.71E-05
0.548,-3.65E-05
0.549,-3.68E-05
0.55,-3.90E-05
0.551,-3.85E-05
0.552,-3.62E-05
0.553,-3.66E-05
0.554,-3.78E-05
0.555,-3.76E-05
0.556,-3.77E-05
0.557,-3.61E-05
0.558,-3.56E-05
0.559,-3.70E-05
0.56,-3.40E-05
0.561,-3.23E-05
0.562,-2.97E-05
0.563,-2.66E-05
0.564,-2.32E-05
0.565,-2.07E-05
0.566,-2.04E-05
0.567,-1.68E-05
0.568,-1.41E-05
0.569,-1.10E-05
0.57,-6.72E-06
0.571,-5.58E-06
0.572,-4.31E-06
0.573,-2.65E-06
0.574,-5.99E-07
0.575,1.47E-06
0.576,4.05E-06
0.577,7.25E-06
0.578,9.38E-06
0.579,9.59E-06
0.58,8.83E-06
0.581,8.20E-06
0.582,7.83E-06
0.583,7.99E-06
0.584,5.67E-06
0.585,2.07E-06
0.586,8.93E-07
0.587,-4.42E-07
0.588,-2.65E-06
0.589,-4.45E-06
0.59,-6.90E-06
0.591,-8.49E-06
0.592,-1.01E-05
0.593,-1.25E-05
0.594,-1.37E-05
0.595,-1.52E-05
0.596,-1.75E-05
0.597,-1.87E-05
0.598,-2.01E-05
0.599,-2.27E-05
0.6,-2.46E-05
0.601,-2.73E-05
0.602,-3.03E-05
0.603,-3.24E-05
0.604,-3.49E-05
0.605,-3.73E-05
0.606,-4.00E-05
0.607,-4.29E-05
0.608,-4.63E-05
0.609,-4.87E-05
0.61,-5.17E-05
0.611,-5.51E-05
0.612,-5.88E-05
0.613,-6.20E-05
0.614,-6.36E-05
0.615,-6.53E-05
0.616,-6.59E-05
0.617,-6.55E-05
0.618,-6.34E-05
0.619,-6.21E-05
0.62,-5.92E-05
0.621,-5.48E-05
0.622,-5.02E-05
0.623,-4.36E-05
0.624,-3.74E-05
0.625,-3.01E-05
0.626,-2.30E-05
0.627,-1.66E-05
0.628,-9.22E-06
0.629,-1.02E-06
0.63,5.71E-06
0.631,1.34E-05
0.632,2.27E-05
0.633,2.82E-05
0.634,3.39E-05
0.635,3.95E-05
0.636,4.31E-05
0.637,4.62E-05
0.638,4.71E-05
0.639,4.88E-05
0.64,5.18E-05
0.641,5.31E-05
0.642,5.35E-05
0.643,5.37E-05
0.644,5.15E-05
0.645,4.69E-05
0.646,4.13E-05
0.647,3.64E-05
0.648,3.29E-05
0.649,3.04E-05
0.65,3.16E-05
0.651,3.31E-05
0.652,3.32E-05
0.653,3.38E-05
0.654,3.51E-05
0.655,3.44E-05
0.656,3.14E-05
0.657,3.47E-05
0.658,3.50E-05
0.659,3.08E-05
0.66,3.00E-05
0.661,2.74E-05
0.662,2.14E-05
0.663,1.82E-05
0.664,1.49E-05
0.665,7.20E-06
0.666,3.99E-06
0.667,-9.60E-07
0.668,-5.69E-06
0.669,-9.06E-06
0.67,-1.38E-05
0.671,-1.97E-05
0.672,-2.75E-05
0.673,-3.36E-05
0.674,-4.09E-05
0.675,-4.59E-05
0.676,-5.14E-05
0.677,-5.50E-05
0.678,-5.78E-05
0.679,-6.24E-05
0.68,-6.49E-05
0.681,-6.83E-05
0.682,-7.10E-05
0.683,-7.05E-05
0.684,-7.01E-05
0.685,-6.94E-05
0.686,-6.94E-05
0.687,-7.04E-05
0.688,-6.94E-05
0.689,-6.97E-05
0.69,-6.87E-05
0.691,-6.79E-05
0.692,-6.97E-05
0.693,-7.12E-05
0.694,-7.26E-05
0.695,-7.31E-05
0.696,-7.45E-05
0.697,-7.51E-05
0.698,-7.39E-05
0.699,-7.21E-05
0.7,-7.13E-05
0.701,-7.11E-05
0.702,-6.85E-05
0.703,-6.48E-05
0.704,-6.06E-05
0.705,-5.71E-05
0.706,-5.36E-05
0.707,-4.95E-05
0.708,-4.43E-05
0.709,-3.93E-05
0.71,-3.55E-05
0.711,-2.96E-05
0.712,-2.51E-05
0.713,-2.25E-05
0.714,-1.93E-05
0.715,-1.42E-05
0.716,-8.34E-06
0.717,-5.28E-06
0.718,-4.88E-06
0.719,-3.60E-06
0.72,-7.79E-07
0.721,-2.02E-06
0.722,-2.95E-06
0.723,-1.09E-06
0.724,-2.61E-06
0.725,-4.86E-06
0.726,-4.89E-06
0.727,-7.86E-06
0.728,-1.12E-05
0.729,-1.00E-05
0.73,-1.25E-05
0.731,-1.62E-05
0.732,-1.56E-05
0.733,-1.75E-05
0.734,-1.92E-05
0.735,-2.07E-05
0.736,-2.32E-05
0.737,-2.22E-05
0.738,-2.23E-05
0.739,-2.54E-05
0.74,-2.56E-05
0.741,-2.44E-05
0.742,-2.76E-05
0.743,-3.10E-05
0.744,-2.97E-05
0.745,-2.84E-05
0.746,-2.91E-05
0.747,-2.92E-05
0.748,-2.93E-05
0.749,-3.00E-05
0.75,-3.23E-05
0.751,-3.46E-05
0.752,-3.49E-05
0.753,-3.61E-05
0.754,-3.85E-05
0.755,-4.06E-05
0.756,-4.40E-05
0.757,-4.42E-05
0.758,-4.27E-05
0.759,-4.53E-05
0.76,-4.60E-05
0.761,-4.48E-05
0.762,-4.42E-05
0.763,-4.14E-05
0.764,-3.68E-05
0.765,-3.24E-05
0.766,-3.09E-05
0.767,-2.93E-05
0.768,-2.68E-05
0.769,-2.41E-05
0.77,-2.32E-05
0.771,-2.18E-05
0.772,-1.95E-05
0.773,-1.91E-05
0.774,-1.83E-05
0.775,-1.68E-05
0.776,-1.58E-05
0.777,-1.40E-05
0.778,-1.39E-05
0.779,-1.28E-05
0.78,-8.47E-06
0.781,-8.45E-06
0.782,-8.18E-06
0.783,-7.18E-06
0.784,-7.64E-06
0.785,-7.31E-06
0.786,-6.75E-06
0.787,-6.56E-06
0.788,-8.36E-06
0.789,-7.58E-06
0.79,-7.96E-06
0.791,-8.68E-06
0.792,-7.36E-06
0.793,-8.52E-06
0.794,-7.94E-06
0.795,-7.40E-06
0.796,-7.37E-06
0.797,-6.83E-06
0.798,-6.83E-06
0.799,-7.18E-06
0.8,-7.58E-06
0.801,-7.89E-06
0.802,-8.75E-06
0.803,-9.29E-06
0.804,-1.15E-05
0.805,-1.38E-05
0.806,-1.52E-05
0.807,-1.66E-05
0.808,-1.80E-05
0.809,-2.00E-05
0.81,-1.89E-05
0.811,-1.78E-05
0.812,-1.71E-05
0.813,-1.98E-05
0.814,-2.32E-05
0.815,-2.29E-05
0.816,-2.52E-05
0.817,-2.76E-05
0.818,-2.96E-05
0.819,-3.03E-05
0.82,-3.06E-05
0.821,-3.23E-05
0.822,-3.27E-05
0.823,-2.90E-05
0.824,-2.74E-05
0.825,-2.83E-05
0.826,-2.69E-05
0.827,-2.65E-05
0.828,-2.72E-05
0.829,-2.71E-05
0.83,-2.63E-05
0.831,-2.61E-05
0.832,-2.47E-05
0.833,-2.51E-05
0.834,-2.66E-05
0.835,-2.73E-05
0.836,-2.79E-05
0.837,-2.64E-05
0.838,-2.55E-05
0.839,-2.34E-05
0.84,-2.10E-05
0.841,-1.86E-05
0.842,-1.74E-05
0.843,-1.71E-05
0.844,-1.44E-05
0.845,-1.29E-05
0.846,-1.26E-05
0.847,-1.32E-05
0.848,-1.47E-05
0.849,-1.37E-05
0.85,-1.32E-05
0.851,-1.34E-05
0.852,-1.28E-05
0.853,-1.22E-05
0.854,-1.09E-05
0.855,-9.68E-06
0.856,-8.43E-06
0.857,-6.47E-06
0.858,-5.28E-06
0.859,-3.94E-06
0.86,-2.04E-06
0.861,-8.04E-07
0.862,2.30E-07
0.863,2.37E-06
0.864,3.34E-06
0.865,7.74E-07
0.866,1.02E-06
0.867,2.22E-06
0.868,2.50E-06
0.869,3.47E-06
0.87,3.02E-06
0.871,3.32E-06
0.872,3.36E-06
0.873,3.48E-06
0.874,2.75E-06
0.875,2.37E-06
0.876,1.91E-06
0.877,-9.10E-08
0.878,-4.05E-07
0.879,-7.77E-07
0.88,-6.47E-07
0.881,-2.05E-06
0.882,-8.48E-07
0.883,3.01E-06
0.884,1.64E-06
0.885,-2.16E-06
0.886,-4.53E-06
0.887,-4.58E-06
0.888,-2.27E-06
0.889,4.55E-07
0.89,-2.42E-07
0.891,-8.87E-07
0.892,-1.49E-06
0.893,-2.16E-06
0.894,-2.46E-06
0.895,-2.69E-06
0.896,-2.61E-06
0.897,-2.52E-06
0.898,-2.50E-06
0.899,-2.85E-06
0.9,-1.10E-06
0.901,-1.17E-06
0.902,-2.96E-07
0.903,-8.10E-07
0.904,-2.64E-06
0.905,-3.98E-06
0.906,-5.92E-06
0.907,-5.04E-06
0.908,-5.48E-06
0.909,-5.77E-06
0.91,-6.04E-06
0.911,-6.31E-06
0.912,-7.13E-06
0.913,-9.45E-06
0.914,-9.66E-06
0.915,-8.17E-06
0.916,-7.63E-06
0.917,-5.19E-06
0.918,-2.41E-07
0.919,3.39E-07
0.92,9.66E-07
0.921,4.67E-06
0.922,5.51E-06
0.923,5.15E-06
0.924,4.30E-06
0.925,2.88E-06
0.926,3.34E-06
0.927,4.72E-06
0.928,4.78E-06
0.929,4.27E-06
0.93,5.63E-06
0.931,6.07E-06
0.932,5.61E-06
0.933,5.52E-06
0.934,3.48E-06
0.935,3.56E-06
0.936,5.71E-06
0.937,6.82E-06
0.938,7.65E-06
0.939,8.79E-06
0.94,9.24E-06
0.941,8.42E-06
0.942,8.55E-06
0.943,8.35E-06
0.944,8.15E-06
0.945,8.48E-06
0.946,8.24E-06
0.947,8.65E-06
0.948,9.59E-06
0.949,8.96E-06
0.95,5.43E-06
0.951,6.47E-06
0.952,8.75E-06
0.953,6.94E-06
0.954,6.33E-06
0.955,5.08E-06
0.956,4.20E-06
0.957,4.38E-06
0.958,3.64E-06
0.959,2.58E-06
0.96,2.23E-06
0.961,1.01E-06
0.962,1.41E-07
0.963,-6.50E-07
0.964,-1.64E-06
0.965,-2.32E-06
0.966,-3.27E-06
0.967,-5.57E-06
0.968,-6.63E-06
0.969,-6.34E-06
0.97,-7.99E-06
0.971,-9.40E-06
0.972,-9.47E-06
0.973,-1.05E-05
0.974,-1.40E-05
0.975,-1.54E-05
0.976,-1.30E-05
0.977,-1.24E-05
0.978,-1.29E-05
0.979,-1.15E-05
0.98,-1.46E-05
0.981,-1.78E-05
0.982,-1.67E-05
0.983,-1.54E-05
0.984,-1.42E-05
0.985,-1.67E-05
0.986,-1.34E-05
0.987,-1.16E-05
0.988,-1.57E-05
0.989,-1.67E-05
0.99,-1.70E-05
0.991,-1.64E-05
0.992,-1.58E-05
0.993,-1.45E-05
0.994,-1.46E-05
0.995,-1.40E-05
0.996,-1.26E-05
0.997,-1.18E-05
0.998,-1.26E-05
0.999,-1.36E-05
1,-1.24E-05
1.001,-1.24E-05
1.002,-1.09E-05
1.003,-1.03E-05
1.004,-1.05E-05
1.005,-9.81E-06
1.006,-9.38E-06
1.007,-1.03E-05
1.008,-1.06E-05
1.009,-9.62E-06
1.01,-9.04E-06
1.011,-7.56E-06
1.012,-7.69E-06
1.013,-7.26E-06
1.014,-6.49E-06
1.015,-6.13E-06
1.016,-5.62E-06
1.017,-5.29E-06
1.018,-4.00E-06
1.019,-1.77E-06
1.02,-1.93E-06
1.021,-2.68E-06
1.022,-2.33E-06
1.023,-2.95E-06
1.024,-3.72E-06
1.025,-3.01E-06
1.026,-2.17E-06
1.027,-4.79E-06
1.028,-7.22E-06
1.029,-6.66E-06
1.03,-7.49E-06
1.031,-8.22E-06
1.032,-7.76E-06
1.033,-1.15E-05
1.034,-1.44E-05
1.035,-1.48E-05
1.036,-1.52E-05
1.037,-1.67E-05
1.038,-1.69E-05
1.039,-1.53E-05
1.04,-1.50E-05
1.041,-1.65E-05
1.042,-1.77E-05
1.043,-1.75E-05
1.044,-1.95E-05
1.045,-1.90E-05
1.046,-1.79E-05
1.047,-1.91E-05
1.048,-1.76E-05
1.049,-1.52E-05
1.05,-1.73E-05
1.051,-1.94E-05
1.052,-1.90E-05
1.053,-1.82E-05
1.054,-1.92E-05
1.055,-2.14E-05
1.056,-2.24E-05
1.057,-2.19E-05
1.058,-2.30E-05
1.059,-2.45E-05
1.06,-2.51E-05
1.061,-2.53E-05
1.062,-2.55E-05
1.063,-2.58E-05
1.064,-2.29E-05
1.065,-2.22E-05
1.066,-2.33E-05
1.067,-2.31E-05
1.068,-2.33E-05
1.069,-2.31E-05
1.07,-2.26E-05
1.071,-2.18E-05
1.072,-2.17E-05
1.073,-2.14E-05
1.074,-2.05E-05
1.075,-1.99E-05
1.076,-1.92E-05
1.077,-1.69E-05
1.078,-1.55E-05
1.079,-1.57E-05
1.08,-1.51E-05
1.081,-1.43E-05
1.082,-1.40E-05
1.083,-1.45E-05
1.084,-1.43E-05
1.085,-1.35E-05
1.086,-1.32E-05
1.087,-1.22E-05
1.088,-1.27E-05
1.089,-1.43E-05
1.09,-1.29E-05
1.091,-1.39E-05
1.092,-1.62E-05
1.093,-1.59E-05
1.094,-1.46E-05
1.095,-1.34E-05
1.096,-1.53E-05
1.097,-1.43E-05
1.098,-1.41E-05
1.099,-1.44E-05
1.1,-1.40E-05
1.101,-1.56E-05
1.102,-1.36E-05
1.103,-1.39E-05
1.104,-1.58E-05
1.105,-1.58E-05
1.106,-1.40E-05
1.107,-1.37E-05
1.108,-1.46E-05
1.109,-1.35E-05
1.11,-1.20E-05
1.111,-1.05E-05
1.112,-1.04E-05
1.113,-1.16E-05
1.114,-1.29E-05
1.115,-1.47E-05
1.116,-1.57E-05
1.117,-1.52E-05
1.118,-1.71E-05
1.119,-1.80E-05
1.12,-1.83E-05
1.121,-1.83E-05
1.122,-1.83E-05
1.123,-1.95E-05
1.124,-1.79E-05
1.125,-1.60E-05
1.126,-1.67E-05
1.127,-1.89E-05
1.128,-1.98E-05
1.129,-2.01E-05
1.13,-2.13E-05
1.131,-1.99E-05
1.132,-1.87E-05
1.133,-2.11E-05
1.134,-2.31E-05
1.135,-2.34E-05
1.136,-2.46E-05
1.137,-2.37E-05
1.138,-2.40E-05
1.139,-2.46E-05
1.14,-2.13E-05
1.141,-1.99E-05
1.142,-2.02E-05
1.143,-2.04E-05
1.144,-2.02E-05
1.145,-1.91E-05
1.146,-2.06E-05
1.147,-2.30E-05
1.148,-2.31E-05
1.149,-2.36E-05
1.15,-2.32E-05
1.151,-2.29E-05
1.152,-2.29E-05
1.153,-2.35E-05
1.154,-2.49E-05
1.155,-2.36E-05
1.156,-2.38E-05
1.157,-2.38E-05
1.158,-2.41E-05
1.159,-2.55E-05
1.16,-2.43E-05
1.161,-2.30E-05
1.162,-2.21E-05
1.163,-2.17E-05
1.164,-2.04E-05
1.165,-2.14E-05
1.166,-2.07E-05
1.167,-1.74E-05
1.168,-1.66E-05
1.169,-1.60E-05
1.17,-1.40E-05
1.171,-1.07E-05
1.172,-1.10E-05
1.173,-1.03E-05
1.174,-8.45E-06
1.175,-7.85E-06
1.176,-7.16E-06
1.177,-6.17E-06
