Time,Modified_Signal
0.0,0.00040245222564333223
0.00025,0.00032863960354254925
0.0005,0.00022929438802736908
0.00075,0.00012291004059533642
0.001,2.7875599516395793e-05
0.00125,-4.7285154765828556e-05
0.0015,-9.814521577806163e-05
0.00175,-0.00012487460333547264
0.002,-0.0001310144020722021
0.00225,-0.0001217171945852144
0.0025,-0.00010321666136600185
0.00275,-8.096062897539784e-05
0.003,-5.895789380474013e-05
0.00325,-3.8842486583739906e-05
0.0035,-2.1398102385547144e-05
0.00375,-6.338570073630662e-06
0.004,6.472712420819612e-06
0.00425,1.6385354175384682e-05
0.0045,2.275538286731587e-05
0.00475,2.5352162203847647e-05
0.005,2.4472435013156538e-05
0.00525,2.110404246706105e-05
0.0055,1.6704322171114268e-05
0.00575,1.280036367259343e-05
0.006,1.0951716187524386e-05
0.00625,1.2211837390146833e-05
0.0065,1.6808350644867782e-05
0.00675,2.427211536295203e-05
0.007,3.359614808195332e-05
0.00725,4.3570755573430256e-05
0.0075,5.3240489510698196e-05
0.00775,6.261650815038776e-05
0.008,7.113555932709213e-05
0.00825,7.957891091304298e-05
0.0085,8.928256346933722e-05
0.00875,0.00010103061416919323
0.009,0.00011425472311727051
0.00925,0.00012846071386149468
0.0095,0.00014275367766190505
0.00975,0.00015501109156536885
0.01,0.0001630736071935086
0.01025,0.00016568301542745903
0.0105,0.0001624831463579005
0.01075,0.00015428195088640475
0.011,0.00014258212254582655
0.01125,0.00013041733761066444
0.0115,0.00011980422429317306
0.01175,0.0001139130967066097
0.012,0.00011324581209746774
0.01225,0.00011789135912510274
0.0125,0.00012724188470732145
0.01275,0.0001382064176335613
0.013,0.00014910503928372082
0.01325,0.00015647383531121832
0.0135,0.00015879342011510631
0.01375,0.00015559704112039197
0.014,0.00014681317966599246
0.01425,0.00013411479012157815
0.0145,0.00011960367649114698
0.01475,0.00010457639138080053
0.015,9.021935278264577e-05
0.01525,7.771756256355321e-05
0.0155,6.626300114863712e-05
0.01575,5.502052043125304e-05
0.016,4.3751891265227726e-05
0.01625,3.105801031560992e-05
0.0165,1.72842696167641e-05
0.01675,3.7888048465003505e-06
0.017,-8.011045597602042e-06
0.01725,-1.626665638047312e-05
0.0175,-1.9477856311574834e-05
0.01775,-1.6937275663063364e-05
0.018,-9.129595894889243e-06
0.01825,2.3416585312874262e-06
0.0185,1.495118157853191e-05
0.01875,2.5689400274019138e-05
0.019,3.185186954636329e-05
0.01925,3.1585338754922717e-05
0.0195,2.432798727480535e-05
0.01975,1.1027788318186934e-05
0.02,-6.216873043618672e-06
0.02025,-2.4398362569276993e-05
0.0205,-4.054764356913444e-05
0.02075,-5.2154295222185974e-05
0.021,-5.770459639846982e-05
0.02125,-5.7058440362835425e-05
0.0215,-5.107948454617286e-05
0.02175,-4.161675132640987e-05
0.022,-3.072282212097478e-05
0.02225,-2.0216151691883197e-05
0.0225,-1.1333702254714036e-05
0.02275,-4.556160805839419e-06
0.023,3.7632665113413075e-07
0.02325,4.105298457871866e-06
0.0235,7.313830755499067e-06
0.02375,1.0415853529259636e-05
0.024,1.3165431234914934e-05
0.02425,1.4962507014027218e-05
0.0245,1.4903670103600687e-05
0.02475,1.2216465392226773e-05
0.025,6.522469891372599e-06
0.02525,-1.6046131068705847e-06
0.0255,-1.0790623410405038e-05
0.02575,-1.8904337524940923e-05
0.026,-2.349682895744804e-05
0.02625,-2.235270878335099e-05
0.0265,-1.4178451222846756e-05
0.02675,1.241843921105898e-06
0.027,2.2838747027344233e-05
0.02725,4.8355411377030877e-05
0.0275,7.47753022512728e-05
0.02775,9.880632436290671e-05
0.028,0.00011754445489035071
0.02825,0.00012951663629977728
0.0285,0.00013430727545812388
0.02875,0.00013164677920528175
0.029,0.0001236802734762417
0.02925,0.00011179012254528918
0.0295,9.819503767792418e-05
0.02975,8.495100069692472e-05
0.03,7.265138256480971e-05
0.03025,6.165348940275576e-05
0.0305,5.248119782989849e-05
0.03075,4.4228761556148544e-05
0.031,3.6930873108706984e-05
0.03125,3.1117774291199564e-05
0.0315,2.650292948555558e-05
0.03175,2.4179706118777477e-05
0.032,2.4653156974478788e-05
0.03225,2.7769785642369044e-05
0.0325,3.312134916062296e-05
0.03275,3.953718713742673e-05
0.033,4.5162175194179855e-05
0.03325,4.795147917983243e-05
0.0335,4.593231531816833e-05
0.03375,3.77023825376847e-05
0.034,2.274909397926481e-05
0.03425,1.6065756124853525e-06
0.0345,-2.4460483942965474e-05
0.03475,-5.3552964737236134e-05
0.035,-8.270797152387397e-05
0.03525,-0.00010762039736896904
0.0355,-0.00012419689058103877
0.03575,-0.00012684313184184405
0.036,-0.00011176117320162793
0.03625,-7.529539694975309e-05
0.0365,-1.3604746583495933e-05
0.03675,7.232994003045435e-05
0.037,0.00017688242896226442
0.03725,0.00028889229062158367
0.0375,0.00039313991800088313
0.03775,0.0004688675239585315
0.038,0.0005029004993183705
0.03825,0.00048240841389702725
0.0385,0.00041104683247108423
0.03875,0.0003071857043742238
0.039,0.0001894109327332046
0.03925,7.57618370204959e-05
0.0395,-2.1146522213279005e-05
0.03975,-9.420337563586611e-05
0.04,-0.00014066510323878777
0.04025,-0.00016051491814105982
0.0405,-0.00015966731302472723
0.04075,-0.00014339566763763847
0.041,-0.0001170107281648621
0.04125,-8.438976372024431e-05
0.0415,-5.0573707738771483e-05
0.04175,-1.990810270555523e-05
0.042,5.380753809281008e-06
0.04225,2.4518515042299064e-05
0.0425,3.672233700058775e-05
0.04275,4.1967570378802064e-05
0.043,4.09537270995678e-05
0.04325,3.5174030750792347e-05
0.0435,2.6462535515508458e-05
0.04375,1.6738982516645907e-05
0.044,7.74145365136788e-06
0.04425,9.895544710387021e-07
0.0445,-2.75511082215358e-06
0.04475,-3.2290375013847544e-06
0.045,-6.516892592729898e-07
0.04525,4.621978899637537e-06
0.0455,1.2794232988319008e-05
0.04575,2.3539623200980732e-05
0.046,3.7069993567299534e-05
0.04625,5.330178407977205e-05
0.0465,7.301799810719575e-05
0.04675,9.48465174950452e-05
0.047,0.00011782350394069767
0.04725,0.00014049837530310958
0.0475,0.00016004807869664852
0.04775,0.00017447361551555527
0.048,0.0001822859140527158
0.04825,0.00018288539953503552
0.0485,0.00017656190048448124
0.04875,0.00016551919161185568
0.049,0.00015166721946804107
0.04925,0.00013868971295080183
0.0495,0.0001293290503435383
0.04975,0.00012508197956511834
0.05,0.00012755313254121358
0.05025,0.00013543669118298098
0.0505,0.00014745819619782009
0.05075,0.00016101072156918922
0.051,0.00017374242767810417
0.05125,0.00018273581720232114
0.0515,0.00018656512852980467
0.05175,0.0001853925848827477
0.052,0.00017929285735270657
0.05225,0.00016948686660961564
0.0525,0.0001578036846338981
0.05275,0.00014538921794390473
0.053,0.00013292436820018391
0.05325,0.00012030439768154762
0.0535,0.0001073702723879361
0.05375,9.3091846682602e-05
0.054,7.700168390056247e-05
0.05425,5.9568025259901304e-05
0.0545,4.055012485998037e-05
0.05475,2.306151378704727e-05
0.055,7.95256809021882e-06
0.05525,-1.647845193377412e-06
0.0555,-4.627971671577688e-06
0.05575,-2.036490121255276e-07
0.056,1.0728947114649996e-05
0.05625,2.6067827231252648e-05
0.0565,4.263528587046187e-05
0.05675,5.683402194877607e-05
0.057,6.543297354741926e-05
0.05725,6.615214041137313e-05
0.0575,5.8265726575977564e-05
0.05775,4.271366683002497e-05
0.058,2.183041894686819e-05
0.05825,-1.009744103484924e-06
0.0585,-2.229331110480336e-05
0.05875,-3.891335808971902e-05
0.059,-4.891500606231221e-05
0.05925,-5.1661147716947024e-05
0.0595,-4.790472452164756e-05
0.05975,-3.9533619158576564e-05
0.06,-2.8881982048166145e-05
0.06025,-1.8107648923762803e-05
0.0605,-8.961371866988385e-06
0.06075,-2.1354067014365404e-06
0.061,2.5435988394892117e-06
0.06125,5.838290540758514e-06
0.0615,8.828528073064418e-06
0.06175,1.2321569845228231e-05
0.062,1.6605019110472337e-05
0.06225,2.1201240391716643e-05
0.0625,2.5009752312438587e-05
0.06275,2.6584280604194884e-05
0.063,2.459197003909208e-05
0.06325,1.845293950032248e-05
0.0635,8.491191108872194e-06
0.06375,-3.8681947212688435e-06
0.064,-1.6364452964278514e-05
