0.0,1.6196322071024243e-07
0.00025,1.337225150105551e-07
0.0005,9.486494426641909e-08
0.00075,5.252921602369036e-08
0.001,1.4062198370235847e-08
0.00125,-1.685906064307521e-08
0.0015,-3.809445553011759e-08
0.00175,-4.937881398952302e-08
0.002,-5.195963438729478e-08
0.00225,-4.7963272011806076e-08
0.0025,-4.016070346598904e-08
0.00275,-3.1136847210142115e-08
0.003,-2.2890342404327563e-08
0.00325,-1.6322672416344306e-08
0.0035,-1.1733497108397004e-08
0.00375,-8.710703962989639e-09
0.004,-6.669186268959679e-09
0.00425,-5.23255346193267e-09
0.0045,-4.0891806285802465e-09
0.00475,-2.9859036199307904e-09
0.005,-1.7789948582737553e-09
0.00525,-3.8094184256964185e-10
0.0055,1.2301658448729406e-09
0.00575,2.997557005016512e-09
0.006,4.939356439479868e-09
0.00625,7.083248490081014e-09
0.0065,9.422896689518615e-09
0.00675,1.1964268648513743e-08
0.007,1.4701744559868604e-08
0.00725,1.760919368123337e-08
0.0075,2.0668693689863273e-08
0.00775,2.403589629087294e-08
0.008,2.7396822514147983e-08
0.00825,3.07630335052944e-08
0.0085,3.4280567979282284e-08
0.00875,3.795153534243098e-08
0.009,4.14630666304144e-08
0.00925,4.482754909878811e-08
0.0095,4.818910894163411e-08
0.00975,5.1397019431899906e-08
0.01,5.4295853752892906e-08
0.01025,5.689104090230649e-08
0.0105,5.9178892626817797e-08
0.01075,6.116050011407353e-08
0.011,6.26820555232995e-08
0.01125,6.38987950130571e-08
0.0115,6.449895420883501e-08
0.01175,6.480164585164191e-08
0.012,6.447786126274438e-08
0.01225,6.355762630277562e-08
0.0125,6.232157582498043e-08
0.01275,6.048136229730257e-08
0.013,5.84881355774433e-08
0.01325,5.6032304380883485e-08
0.0135,5.327690144093042e-08
0.01375,5.036759834311962e-08
0.014,4.714988677177484e-08
0.01425,4.3786952531899916e-08
0.0145,4.0421299584714633e-08
0.01475,3.690070706662777e-08
0.015,3.323065435940512e-08
0.01525,2.9719528745681037e-08
0.0155,2.6198526798648886e-08
0.01575,2.2689333884873614e-08
0.016,1.9482168570810602e-08
0.01625,1.6271075932753768e-08
0.0165,1.3157550217317383e-08
0.01675,1.0321457817196384e-08
0.017,7.71207992957246e-09
0.01725,5.350183454316951e-09
0.0175,3.2304029465917512e-09
0.01775,1.3465508955892241e-09
0.018,-3.325002107136414e-10
0.01825,-1.8115077695786428e-09
0.0185,-3.091653452775095e-09
0.01875,-4.201780982092501e-09
0.019,-5.145941185532331e-09
0.01925,-5.935608198181244e-09
0.0195,-6.5899265273415555e-09
0.01975,-7.1047795703591315e-09
0.02,-7.515492671947979e-09
0.02025,-7.800805133288946e-09
0.0205,-7.998882971672287e-09
0.02075,-8.116566348328363e-09
0.021,-8.146589377625544e-09
0.02125,-8.127914948087643e-09
0.0215,-8.035421402744654e-09
0.02175,-7.911228705409709e-09
0.022,-7.758359191064341e-09
0.02225,-7.57262069309582e-09
0.0225,-7.359001757248299e-09
0.02275,-7.127810306075225e-09
0.023,-6.867809223876073e-09
0.02325,-6.5750734946242645e-09
0.0235,-6.237406950195387e-09
0.02375,-5.820807140325195e-09
0.024,-5.3456069502941255e-09
0.02425,-4.77438012737344e-09
0.0245,-4.08248303484693e-09
0.02475,-3.2341720142028702e-09
0.025,-2.235451911489753e-09
0.02525,-1.0308544812303728e-09
0.0255,4.034223838130378e-10
0.02575,2.1078546814066153e-09
0.026,4.122138565355983e-09
0.02625,6.476785287977233e-09
0.0265,9.131183422448744e-09
0.02675,1.2064990452880237e-08
0.027,1.5252312476159757e-08
0.02725,1.8640929661201425e-08
0.0275,2.215798173309716e-08
0.02775,2.567358634196094e-08
0.028,2.9025068742676528e-08
0.02825,3.223613934824037e-08
0.0285,3.527222408073511e-08
0.02875,3.769448691388986e-08
0.029,3.9656910388897556e-08
0.02925,4.084013505961691e-08
0.0295,4.126976797279128e-08
0.02975,4.1086506039796755e-08
0.03,4.012912466810008e-08
0.03025,3.8420571323166524e-08
0.0305,3.625738048819539e-08
0.03075,3.347376046522639e-08
0.031,3.025357691201996e-08
0.03125,2.687836504035032e-08
0.0315,2.3197855739057062e-08
0.03175,1.9537717716717866e-08
0.032,1.60261981990876e-08
0.03225,1.267513667287421e-08
0.0325,9.61841049873405e-09
